epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,56.3259,0.41057,0.88711,0.98619,0.94413,0.83652,0.90181,0.85912,0.54117,0.60956,0.87791,0.000168662,0.000168662,0.000168662
63,57.0505,0.41794,0.99471,0.99018,0.9493,0.8361,0.902,0.85238,0.54813,0.58494,0.88704,0.000161389,0.000161389,0.000161389
64,57.7778,0.39673,0.95473,0.97203,0.97424,0.83457,0.89177,0.83204,0.57842,0.55847,0.9037,0.000154206,0.000154206,0.000154206
65,58.5145,0.42694,0.89364,0.97645,0.97042,0.83703,0.89324,0.83203,0.60104,0.56925,0.91025,0.00014712,0.00014712,0.00014712
66,59.2494,0.44732,0.90269,0.98328,0.96723,0.83767,0.89451,0.83253,0.62686,0.57866,0.9107,0.000140137,0.000140137,0.000140137
67,59.9702,0.41402,0.91419,0.96919,0.96615,0.83816,0.90044,0.81867,0.67324,0.60001,0.91777,0.000133266,0.000133266,0.000133266
68,60.6923,0.39563,0.86532,0.99161,0.96778,0.83924,0.90208,0.82234,0.65364,0.62168,0.88849,0.000126512,0.000126512,0.000126512
69,61.3878,0.4032,0.93354,0.9827,0.97026,0.83914,0.89968,0.8572,0.60705,0.60151,0.86692,0.000119883,0.000119883,0.000119883
70,62.1099,0.39783,0.89983,0.99602,0.97301,0.83931,0.89922,0.85705,0.54394,0.59158,0.83779,0.000113384,0.000113384,0.000113384
71,62.825,0.38304,0.93667,0.99548,0.97688,0.83857,0.89958,0.8573,0.52005,0.5729,0.82823,0.000107023,0.000107023,0.000107023
72,63.5332,0.41676,0.93745,0.97776,0.96842,0.8323,0.89218,0.85694,0.57325,0.60325,0.85921,0.000100806,0.000100806,0.000100806
73,64.2492,0.36067,0.81874,0.96205,0.96592,0.82653,0.89111,0.82913,0.6193,0.62331,0.89712,9.47376e-05,9.47376e-05,9.47376e-05
74,64.9712,0.3741,0.83233,0.9423,0.9661,0.83418,0.89772,0.8076,0.65813,0.61973,0.93503,8.88253e-05,8.88253e-05,8.88253e-05
75,65.6814,0.37048,0.89592,0.9756,0.96237,0.83215,0.89838,0.80083,0.66943,0.61475,0.95558,8.30746e-05,8.30746e-05,8.30746e-05
76,66.5513,0.40451,0.89967,0.97634,0.96397,0.834,0.89791,0.83053,0.62351,0.61161,0.92332,7.74911e-05,7.74911e-05,7.74911e-05
77,67.2251,0.33519,0.84304,0.95288,0.96246,0.83783,0.89769,0.84879,0.58938,0.61417,0.89548,7.20803e-05,7.20803e-05,7.20803e-05
78,68.0357,0.33067,0.82398,0.94719,0.95907,0.83865,0.89713,0.84715,0.56622,0.60498,0.87813,6.68475e-05,6.68475e-05,6.68475e-05
79,68.9363,0.33456,0.81912,0.94577,0.96102,0.83821,0.89713,0.84727,0.54657,0.59281,0.86246,6.1798e-05,6.1798e-05,6.1798e-05
80,69.6234,0.31798,0.76675,0.92229,0.96604,0.83737,0.89877,0.84953,0.53348,0.57228,0.85709,5.69366e-05,5.69366e-05,5.69366e-05
81,70.3131,0.30958,0.79,0.93251,0.96631,0.83731,0.89884,0.8578,0.53929,0.5686,0.86413,5.22683e-05,5.22683e-05,5.22683e-05
