epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,219.459,0.4796,1.30584,0.45147,0.96591,0.93687,0.94989,0.72864,2.7178,3.20339,0.66485,6.04352e-05,6.04352e-05,6.04352e-05
54,223.444,0.43739,1.1465,0.44485,0.97025,0.9058,0.94689,0.74823,2.70703,3.36893,0.67906,5.91527e-05,5.91527e-05,5.91527e-05
55,228.011,0.55898,1.45255,0.45108,0.94362,0.91667,0.9347,0.74077,2.70034,3.42948,0.6749,5.78639e-05,5.78639e-05,5.78639e-05
56,231.969,0.44676,1.06533,0.44193,0.97387,0.88587,0.93444,0.73775,2.61256,3.25088,0.66839,5.65698e-05,5.65698e-05,5.65698e-05
57,236.091,0.39174,0.93652,0.42245,1,0.88636,0.93954,0.74267,2.54831,3.31701,0.66257,5.52712e-05,5.52712e-05,5.52712e-05
58,240.029,0.4144,0.91378,0.42867,1,0.88636,0.93954,0.73292,2.60627,2.8658,0.68408,5.3969e-05,5.3969e-05,5.3969e-05
59,243.963,0.47071,1.05022,0.45989,1,0.93939,0.96515,0.75296,2.60981,2.69133,0.68673,5.26642e-05,5.26642e-05,5.26642e-05
60,247.869,0.39682,1.00594,0.44333,1,0.94781,0.96516,0.73519,2.6365,2.58596,0.69462,5.13575e-05,5.13575e-05,5.13575e-05
61,251.77,0.44434,0.97788,0.45199,0.99623,0.9475,0.97021,0.71458,2.65745,2.66056,0.70342,5.005e-05,5.005e-05,5.005e-05
62,255.962,0.44376,1.17208,0.43279,0.96219,0.9697,0.97505,0.72427,2.66221,2.6897,0.71361,4.87425e-05,4.87425e-05,4.87425e-05
63,259.929,0.37871,0.93376,0.4226,0.97727,0.96691,0.97811,0.72057,2.67563,2.59918,0.72,4.74358e-05,4.74358e-05,4.74358e-05
64,263.859,0.42239,1.11194,0.43753,0.97727,0.9697,0.9803,0.72964,2.68832,2.58756,0.72585,4.6131e-05,4.6131e-05,4.6131e-05
65,267.804,0.41484,0.96921,0.42572,0.97727,0.9697,0.9803,0.73141,2.69647,2.5779,0.72651,4.48288e-05,4.48288e-05,4.48288e-05
66,271.732,0.36955,0.92108,0.40683,1,0.89646,0.94459,0.75146,2.56399,2.55062,0.68789,4.35302e-05,4.35302e-05,4.35302e-05
67,275.892,0.46422,0.96525,0.45332,1,0.90909,0.95045,0.76735,2.56136,2.54223,0.68135,4.22361e-05,4.22361e-05,4.22361e-05
68,279.882,0.45049,1.0961,0.44311,1,0.90909,0.95045,0.76091,2.57208,2.52821,0.68357,4.09473e-05,4.09473e-05,4.09473e-05
69,284.475,0.41848,1.07414,0.43576,1,0.90909,0.95045,0.74798,2.59085,2.5181,0.6897,3.96648e-05,3.96648e-05,3.96648e-05
70,288.542,0.38902,0.84501,0.42951,1,0.90909,0.95045,0.75013,2.59299,2.46814,0.68963,3.83894e-05,3.83894e-05,3.83894e-05
71,292.831,0.33019,0.98493,0.42508,1,0.91919,0.9555,0.74486,2.5539,2.43105,0.68339,3.7122e-05,3.7122e-05,3.7122e-05
1,3.99244,5.12424,24.3077,2.1067,0.09091,0.04545,0.06818,0.03409,6.56435,15.8641,2.1351,0.091009,9e-06,9e-06
2,8.49658,3.92424,15.2398,1.57375,0.07792,0.07792,0.07235,0.01546,5.38528,13.2534,1.39505,0.081019,1.89967e-05,1.89967e-05
3,12.3836,2.41659,10.8398,1.07527,0.16883,0.12338,0.14242,0.05919,4.88887,11.1773,1.22998,0.071029,2.89801e-05,2.89801e-05
4,16.815,1.80548,7.12319,0.88156,0.43398,0.44156,0.40821,0.24214,5.04231,9.03532,1.21286,0.0610389,3.89399e-05,3.89399e-05
5,21.8015,1.86217,5.80772,0.82702,0.39079,0.41919,0.36172,0.22586,4.63024,7.57996,1.11451,0.0510489,4.88659e-05,4.88659e-05
6,25.8328,1.36496,4.60499,0.7102,0.69573,0.68182,0.70136,0.46925,3.7759,5.84454,0.94656,0.0410587,5.87479e-05,5.87479e-05
7,30.4723,1.13291,4.81945,0.60646,0.48485,0.5,0.51273,0.37248,3.72294,6.86056,0.91845,0.0310686,6.85757e-05,6.85757e-05
8,34.5986,1.2273,4.45929,0.60764,0.76487,0.74242,0.76939,0.53989,3.45579,6.32911,0.87877,0.0210783,7.83392e-05,7.83392e-05
9,38.7423,1.14103,4.39475,0.58331,0.76186,0.74242,0.78159,0.54269,3.73766,6.9184,0.93594,0.011088,8.80285e-05,8.80285e-05
10,44.2358,0.84919,3.18722,0.54934,0.82708,0.85101,0.83128,0.64269,3.31227,54.0276,0.79744,0.00109763,9.76337e-05,9.76337e-05
11,48.6724,0.79302,4.67248,0.52233,0.85188,0.81818,0.83098,0.63698,3.24194,85.9111,0.78314,9.8298e-05,9.8298e-05,9.8298e-05
12,53.117,1.20637,6.18577,0.59092,0.88835,0.81818,0.83866,0.64124,3.00422,88.0569,0.74214,9.7943e-05,9.7943e-05,9.7943e-05
13,57.5138,0.80236,4.39427,0.49983,0.88914,0.81818,0.84405,0.64338,2.91041,89.2909,0.72634,9.75553e-05,9.75553e-05,9.75553e-05
14,62.7549,0.94092,2.85344,0.53671,0.90909,0.81061,0.85666,0.61968,3.24204,6.95254,0.81217,9.71349e-05,9.71349e-05,9.71349e-05
15,66.8515,0.82238,2.97581,0.51392,0.88921,0.78788,0.8453,0.63891,3.4118,7.52021,0.86255,9.66823e-05,9.66823e-05,9.66823e-05
16,70.8838,0.93528,3.16274,0.52644,0.89965,0.78788,0.82985,0.67008,3.20513,6.95638,0.82551,9.61978e-05,9.61978e-05,9.61978e-05
