epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,286.089,0.66895,0.37812,0.90403,0.98288,0.98789,0.99477,0.83538,0.8475,0.35067,0.9193,7.89327e-05,7.89327e-05,7.89327e-05
85,289.405,0.62959,0.3543,0.88057,0.98211,0.98769,0.99476,0.8457,0.82135,0.34491,0.91374,7.12282e-05,7.12282e-05,7.12282e-05
86,308.19,0.61094,0.33885,0.86426,0.98193,0.98772,0.99467,0.86003,0.77806,0.33531,0.90525,6.39518e-05,6.39518e-05,6.39518e-05
87,311.55,0.60847,0.32823,0.87533,0.98161,0.98896,0.99466,0.86415,0.7382,0.32982,0.89745,5.71106e-05,5.71106e-05,5.71106e-05
88,314.84,0.60316,0.33668,0.87541,0.98172,0.98869,0.99457,0.87148,0.70761,0.3251,0.89216,5.07115e-05,5.07115e-05,5.07115e-05
89,318.101,0.59707,0.33195,0.8728,0.98165,0.98917,0.99464,0.8763,0.68924,0.32174,0.88968,4.47606e-05,4.47606e-05,4.47606e-05
90,321.698,0.6057,0.33334,0.85585,0.9817,0.98921,0.99455,0.87683,0.68215,0.3205,0.88865,3.9264e-05,3.9264e-05,3.9264e-05
91,325.286,0.63356,0.35887,0.88127,0.98173,0.98909,0.99455,0.87523,0.68215,0.31889,0.88855,3.4227e-05,3.4227e-05,3.4227e-05
92,328.827,0.58989,0.3296,0.86814,0.98175,0.98915,0.99461,0.87143,0.69146,0.3195,0.88981,2.96546e-05,2.96546e-05,2.96546e-05
93,332.107,0.57864,0.32429,0.86346,0.98139,0.98924,0.99461,0.87049,0.70709,0.32184,0.89196,2.55513e-05,2.55513e-05,2.55513e-05
94,335.371,0.59534,0.32926,0.87091,0.98168,0.98915,0.99464,0.8674,0.722,0.32358,0.8938,2.19212e-05,2.19212e-05,2.19212e-05
95,338.645,0.59371,0.3292,0.86419,0.98162,0.9893,0.99459,0.86437,0.72872,0.32495,0.89468,1.87678e-05,1.87678e-05,1.87678e-05
96,341.946,0.59522,0.32508,0.86907,0.98164,0.98919,0.99462,0.8617,0.73537,0.32523,0.89566,1.60943e-05,1.60943e-05,1.60943e-05
97,345.22,0.58353,0.32578,0.86825,0.9817,0.98925,0.99479,0.86066,0.73994,0.32462,0.89625,1.39032e-05,1.39032e-05,1.39032e-05
98,348.479,0.58991,0.32507,0.87508,0.98172,0.98917,0.99473,0.86037,0.74122,0.32533,0.89642,1.21968e-05,1.21968e-05,1.21968e-05
99,351.739,0.57514,0.32198,0.8664,0.98164,0.98924,0.99475,0.85952,0.74073,0.32527,0.89639,1.09768e-05,1.09768e-05,1.09768e-05
100,355.561,0.58446,0.32337,0.87568,0.98158,0.98926,0.99473,0.86241,0.74133,0.32469,0.89632,1.02443e-05,1.02443e-05,1.02443e-05
