epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,261.147,0.73825,1.09278,1.25716,0.86744,0.79922,0.86473,0.67776,1.32526,0.93644,1.68319,0.000328982,0.000328982,0.000328982
62,265.809,0.73318,1.07834,1.32477,0.87347,0.79664,0.86477,0.62722,1.47619,1.03956,2.00398,0.000324035,0.000324035,0.000324035
63,269.991,0.88957,1.14955,1.36072,0.84471,0.80136,0.8716,0.67241,1.33299,1.02768,1.78454,0.000319058,0.000319058,0.000319058
64,274.162,0.84307,1.08128,1.34814,0.74569,0.77795,0.87735,0.66135,1.31227,1.14459,1.67054,0.000314051,0.000314051,0.000314051
65,278.257,0.80437,0.82747,1.30865,0.78936,0.70288,0.86253,0.662,1.31446,0.99825,1.69788,0.000309017,0.000309017,0.000309017
66,282.222,0.72405,0.86727,1.27594,0.77848,0.71982,0.85725,0.64601,1.32857,1.01535,1.82192,0.000303958,0.000303958,0.000303958
67,286.306,0.95025,1.24608,1.42758,0.79839,0.79752,0.8447,0.59769,1.50988,1.10966,2.11301,0.000298877,0.000298877,0.000298877
68,290.397,0.95123,1.09277,1.53329,0.85176,0.80303,0.86006,0.64512,1.33312,1.03311,1.81761,0.000293775,0.000293775,0.000293775
69,294.508,0.76523,0.79997,1.26105,0.86009,0.80065,0.85764,0.69744,1.13747,0.94968,1.37702,0.000288656,0.000288656,0.000288656
70,298.947,0.64827,0.99016,1.12644,0.95623,0.80087,0.85769,0.70213,1.03152,0.88518,1.22532,0.00028352,0.00028352,0.00028352
71,303.485,0.79126,0.89843,1.32515,0.96229,0.80295,0.86921,0.7385,0.93721,0.80353,1.11217,0.000278371,0.000278371,0.000278371
72,308.123,0.83272,0.91947,1.28191,0.95949,0.81344,0.88217,0.6882,1.05139,0.88408,1.20727,0.00027321,0.00027321,0.00027321
73,312.256,0.67358,0.76915,1.15576,0.84221,0.83333,0.86151,0.66576,1.16054,0.93763,1.38922,0.000268041,0.000268041,0.000268041
74,316.437,0.87821,0.79047,1.41066,0.76699,0.81006,0.86653,0.67611,1.14036,0.8862,1.35924,0.000262864,0.000262864,0.000262864
75,320.575,0.72175,1.11185,1.31277,0.77416,0.80507,0.85956,0.72399,1.03434,0.84325,1.21806,0.000257683,0.000257683,0.000257683
76,324.671,0.68486,0.72239,1.27032,0.88001,0.7969,0.85954,0.73492,0.96044,0.79497,1.16976,0.0002525,0.0002525,0.0002525
77,328.807,0.72141,0.97019,1.18365,0.95036,0.78788,0.85657,0.73915,0.94265,0.71551,1.21709,0.000247317,0.000247317,0.000247317
78,333.031,0.65387,0.81429,1.2098,0.9618,0.78788,0.85232,0.71482,1.0986,0.71156,1.38172,0.000242136,0.000242136,0.000242136
79,337.295,0.62454,0.76524,1.14118,0.95137,0.79434,0.87335,0.66811,1.3208,0.83242,1.70642,0.000236959,0.000236959,0.000236959
80,341.522,0.7126,0.7312,1.32887,0.94854,0.79489,0.85363,0.66677,1.32273,0.77742,1.73308,0.00023179,0.00023179,0.00023179
81,345.554,0.63195,0.73749,1.1672,0.95337,0.794,0.86366,0.69426,1.28,0.74284,1.68382,0.000226629,0.000226629,0.000226629
82,350.024,0.69548,0.71257,1.34314,0.95953,0.79303,0.8662,0.68525,1.28396,0.76021,1.65205,0.00022148,0.00022148,0.00022148
83,353.983,0.6408,0.71681,1.14535,0.96538,0.79629,0.89224,0.69308,1.2807,0.78339,1.6572,0.000216344,0.000216344,0.000216344
84,358.094,0.86764,0.84757,1.41875,0.95187,0.80322,0.89837,0.67258,1.27743,0.8186,1.60912,0.000211225,0.000211225,0.000211225
