epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,1737.22,0.4494,0.58582,1.0328,0.96196,0.80378,0.90928,0.83777,0.64067,0.58179,0.94755,2.55513e-05,2.55513e-05,2.55513e-05
186,1748.32,0.48057,0.66625,1.05571,0.96243,0.8034,0.90925,0.84297,0.64432,0.57821,0.94916,2.36769e-05,2.36769e-05,2.36769e-05
187,1758.67,0.48174,0.70131,1.04273,0.96353,0.80289,0.90927,0.84304,0.64371,0.57136,0.94764,2.19212e-05,2.19212e-05,2.19212e-05
188,1766.62,0.54116,0.80782,1.10395,0.96436,0.80234,0.9091,0.84298,0.64622,0.56423,0.95372,2.02847e-05,2.02847e-05,2.02847e-05
189,1773.33,0.52866,0.61453,1.10918,0.96462,0.80224,0.90937,0.84307,0.63869,0.56183,0.94953,1.87678e-05,1.87678e-05,1.87678e-05
190,1784.84,0.38789,0.49283,0.98675,0.96481,0.80214,0.90824,0.84257,0.63433,0.56245,0.9491,1.73709e-05,1.73709e-05,1.73709e-05
191,1809.4,0.32881,0.39887,0.9618,0.96521,0.80168,0.90757,0.84261,0.62276,0.55962,0.9438,1.60943e-05,1.60943e-05,1.60943e-05
192,1819.45,0.31735,0.37608,0.9411,0.96744,0.80055,0.90889,0.84143,0.5948,0.55126,0.92102,1.49383e-05,1.49383e-05,1.49383e-05
193,1827,0.32235,0.38522,0.98189,0.96827,0.79998,0.90889,0.84231,0.58253,0.54831,0.90941,1.39032e-05,1.39032e-05,1.39032e-05
194,1836.48,0.33004,0.36135,0.95146,0.96832,0.7997,0.90897,0.84398,0.57241,0.54554,0.90163,1.29893e-05,1.29893e-05,1.29893e-05
195,1845.23,0.30563,0.36531,0.92676,0.96882,0.79946,0.9091,0.84439,0.56796,0.54747,0.89578,1.21968e-05,1.21968e-05,1.21968e-05
196,1853.67,0.34417,0.374,0.94611,0.9696,0.79882,0.9079,0.8443,0.55826,0.563,0.88466,1.15259e-05,1.15259e-05,1.15259e-05
197,1859.98,0.31723,0.37192,0.90409,0.97027,0.79856,0.90824,0.84464,0.55359,0.56811,0.88126,1.09768e-05,1.09768e-05,1.09768e-05
198,1865.47,0.32115,0.36227,0.97454,0.9706,0.7983,0.90837,0.84425,0.54971,0.57488,0.87759,1.05495e-05,1.05495e-05,1.05495e-05
199,1875.22,0.33364,0.42146,0.98356,0.97016,0.7984,0.90834,0.84449,0.5454,0.5756,0.87437,1.02443e-05,1.02443e-05,1.02443e-05
200,1887.47,0.30757,0.37419,0.95802,0.97001,0.79814,0.90989,0.84498,0.54074,0.5808,0.8708,1.00611e-05,1.00611e-05,1.00611e-05
