epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,478.815,0.42168,0.42969,0.9577,0.9481,0.95201,0.98491,0.91918,0.4555,0.32033,0.7082,0.000239766,0.000239766,0.000239766
104,483.484,0.40238,0.40196,0.93529,0.95643,0.94634,0.98576,0.91533,0.43429,0.32134,0.70893,0.000231071,0.000231071,0.000231071
105,487.807,0.42948,0.43484,0.96602,0.9597,0.94381,0.98293,0.91315,0.41911,0.3226,0.69977,0.000222497,0.000222497,0.000222497
106,492.656,0.42569,0.43706,0.94789,0.94579,0.95146,0.98179,0.92081,0.35585,0.29771,0.68658,0.000214046,0.000214046,0.000214046
107,496.981,0.40401,0.39822,0.9487,0.94874,0.95117,0.98325,0.9274,0.37835,0.30779,0.68065,0.000205723,0.000205723,0.000205723
108,501.594,0.39377,0.41564,0.94473,0.93707,0.96127,0.98476,0.92203,0.37127,0.31058,0.67103,0.000197532,0.000197532,0.000197532
109,505.951,0.43004,0.41849,0.95972,0.91682,0.97293,0.98367,0.91161,0.39273,0.30823,0.69122,0.000189475,0.000189475,0.000189475
110,510.345,0.4277,0.44362,0.95815,0.93917,0.95396,0.98378,0.9063,0.4071,0.30253,0.70865,0.000181557,0.000181557,0.000181557
111,514.869,0.4192,0.41365,0.95901,0.94954,0.95077,0.98424,0.91479,0.39433,0.30188,0.69791,0.00017378,0.00017378,0.00017378
112,519.198,0.42449,0.4291,0.94487,0.9661,0.95775,0.98852,0.92732,0.36632,0.29956,0.6891,0.000166149,0.000166149,0.000166149
113,523.821,0.44472,0.44558,0.96928,0.93669,0.98352,0.98845,0.93007,0.37526,0.29226,0.69036,0.000158667,0.000158667,0.000158667
114,528.124,0.43518,0.4387,0.95002,0.94835,0.96473,0.98768,0.92822,0.36804,0.29434,0.68237,0.000151336,0.000151336,0.000151336
115,532.852,0.39345,0.39785,0.93826,0.94939,0.95975,0.98747,0.92564,0.38129,0.29491,0.68711,0.000144161,0.000144161,0.000144161
116,537.583,0.38013,0.38902,0.93332,0.94481,0.96065,0.98838,0.92572,0.44632,0.29708,0.71003,0.000137143,0.000137143,0.000137143
117,542.442,0.39476,0.40499,0.94311,0.93425,0.973,0.98827,0.93636,0.3663,0.28112,0.68028,0.000130287,0.000130287,0.000130287
118,547.127,0.4026,0.38756,0.94493,0.94,0.97281,0.98952,0.93431,0.36722,0.27822,0.67955,0.000123596,0.000123596,0.000123596
119,551.982,0.38208,0.40194,0.93635,0.95392,0.97071,0.99009,0.93407,0.39166,0.27739,0.68651,0.000117072,0.000117072,0.000117072
120,556.679,0.39412,0.39458,0.94941,0.95813,0.97035,0.99096,0.92507,0.378,0.2755,0.69431,0.000110718,0.000110718,0.000110718
121,560.756,0.41242,0.41496,0.94882,0.95825,0.96428,0.99038,0.92167,0.38191,0.27052,0.69066,0.000104537,0.000104537,0.000104537
122,565.623,0.38592,0.38827,0.93461,0.95523,0.96642,0.99048,0.93597,0.36272,0.26063,0.67638,9.85311e-05,9.85311e-05,9.85311e-05
123,570.002,0.37377,0.3894,0.92663,0.94714,0.97466,0.9904,0.93517,0.34736,0.25182,0.67159,9.2704e-05,9.2704e-05,9.2704e-05
124,574.953,0.38251,0.38586,0.94851,0.95159,0.97344,0.99052,0.93805,0.3551,0.25508,0.67242,8.70577e-05,8.70577e-05,8.70577e-05
125,579.646,0.39746,0.41138,0.9432,0.94344,0.97008,0.99074,0.93737,0.34276,0.26149,0.6708,8.15947e-05,8.15947e-05,8.15947e-05
126,583.801,0.39216,0.41279,0.93878,0.94125,0.97291,0.99047,0.93405,0.33886,0.26614,0.67138,7.63174e-05,7.63174e-05,7.63174e-05
127,588.583,0.3773,0.38895,0.93174,0.9435,0.97129,0.99043,0.93353,0.34941,0.26892,0.67625,7.12282e-05,7.12282e-05,7.12282e-05
128,593.555,0.37893,0.39686,0.92808,0.95502,0.96747,0.99026,0.93463,0.32959,0.26478,0.67504,6.63292e-05,6.63292e-05,6.63292e-05
129,598.197,0.37658,0.39529,0.94832,0.96009,0.96688,0.99034,0.93449,0.33569,0.2693,0.67906,6.16227e-05,6.16227e-05,6.16227e-05
130,603.144,0.40087,0.39791,0.95202,0.96101,0.96782,0.99027,0.9334,0.35067,0.26393,0.6797,5.71106e-05,5.71106e-05,5.71106e-05
131,607.402,0.35689,0.37751,0.92776,0.95456,0.9715,0.99086,0.93681,0.35472,0.26101,0.67762,5.2795e-05,5.2795e-05,5.2795e-05
132,612.117,0.38001,0.41299,0.94101,0.95064,0.97783,0.99086,0.93652,0.32703,0.25525,0.67004,4.86777e-05,4.86777e-05,4.86777e-05
133,616.611,0.36074,0.36548,0.92421,0.9577,0.97381,0.99124,0.93846,0.32437,0.25408,0.66816,4.47606e-05,4.47606e-05,4.47606e-05
134,621.047,0.35626,0.36613,0.92393,0.95218,0.97095,0.99102,0.93834,0.34564,0.25461,0.67308,4.10454e-05,4.10454e-05,4.10454e-05
135,625.676,0.36314,0.38466,0.91633,0.95557,0.97226,0.99104,0.93841,0.34224,0.2526,0.67166,3.75337e-05,3.75337e-05,3.75337e-05
136,630.513,0.35924,0.38298,0.92346,0.95708,0.9755,0.99139,0.93919,0.33225,0.24876,0.67034,3.4227e-05,3.4227e-05,3.4227e-05
137,634.969,0.36195,0.34803,0.91856,0.95659,0.97657,0.99133,0.94057,0.33249,0.25108,0.67081,3.11268e-05,3.11268e-05,3.11268e-05
138,639.887,0.36855,0.38182,0.93671,0.95802,0.97955,0.99088,0.93685,0.3353,0.2549,0.6718,2.82345e-05,2.82345e-05,2.82345e-05
139,644.577,0.36154,0.35265,0.92128,0.95689,0.97995,0.99101,0.93705,0.33472,0.25584,0.67325,2.55513e-05,2.55513e-05,2.55513e-05
140,649.209,0.36642,0.37666,0.92498,0.95371,0.9798,0.991,0.9389,0.32319,0.25055,0.6716,2.30784e-05,2.30784e-05,2.30784e-05
141,676.842,0.28831,0.27585,0.88905,0.95193,0.98031,0.991,0.93817,0.32076,0.24794,0.66768,2.08169e-05,2.08169e-05,2.08169e-05
142,681.637,0.2691,0.2464,0.8678,0.95312,0.9798,0.99153,0.93625,0.33763,0.24587,0.67063,1.87678e-05,1.87678e-05,1.87678e-05
143,685.597,0.2528,0.23482,0.84911,0.95522,0.97669,0.99159,0.93472,0.34507,0.25098,0.67295,1.6932e-05,1.6932e-05,1.6932e-05
144,689.659,0.27591,0.24875,0.86926,0.95223,0.97608,0.99112,0.93579,0.3317,0.24871,0.66937,1.53102e-05,1.53102e-05,1.53102e-05
145,693.546,0.25322,0.24691,0.87113,0.95206,0.97642,0.99184,0.94003,0.31595,0.24836,0.66143,1.39032e-05,1.39032e-05,1.39032e-05
146,697.606,0.25845,0.24787,0.88616,0.95199,0.9798,0.9918,0.94,0.31427,0.24858,0.65958,1.27117e-05,1.27117e-05,1.27117e-05
147,701.832,0.27096,0.25284,0.87328,0.9521,0.9798,0.99179,0.94049,0.31673,0.24655,0.65914,1.1736e-05,1.1736e-05,1.1736e-05
148,705.769,0.25441,0.23461,0.8704,0.95193,0.9798,0.99187,0.9405,0.32192,0.24606,0.6608,1.09768e-05,1.09768e-05,1.09768e-05
149,709.776,0.25848,0.24128,0.88299,0.95126,0.9798,0.99199,0.93789,0.32463,0.24598,0.6632,1.04342e-05,1.04342e-05,1.04342e-05
150,713.825,0.24845,0.238,0.856,0.95072,0.98087,0.99188,0.93984,0.31972,0.24725,0.66229,1.01086e-05,1.01086e-05,1.01086e-05
