epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,1786.67,0.38744,0.41621,1.01845,0.88134,0.96959,0.98742,0.925,0.40508,0.39581,0.78608,2.75441e-05,2.75441e-05,2.75441e-05
185,1793.51,0.35413,0.38818,0.96731,0.88725,0.94494,0.98742,0.92497,0.40509,0.39089,0.78621,2.55513e-05,2.55513e-05,2.55513e-05
186,1803.03,0.36629,0.44501,0.9684,0.87816,0.94862,0.98742,0.92356,0.40201,0.38634,0.78271,2.36769e-05,2.36769e-05,2.36769e-05
187,1812.24,0.38303,0.47035,0.97072,0.89697,0.93281,0.98742,0.92207,0.39824,0.37869,0.78141,2.19212e-05,2.19212e-05,2.19212e-05
188,1822.45,0.40974,0.53428,1.01431,0.91252,0.92471,0.98742,0.92145,0.39547,0.3689,0.78199,2.02847e-05,2.02847e-05,2.02847e-05
189,1833.17,0.38066,0.42779,0.98653,0.91229,0.92513,0.98742,0.92506,0.39301,0.36612,0.78038,1.87678e-05,1.87678e-05,1.87678e-05
190,1845.23,0.30967,0.36318,0.93268,0.91339,0.92518,0.98742,0.92505,0.39027,0.36513,0.78105,1.73709e-05,1.73709e-05,1.73709e-05
191,1870.62,0.24852,0.25897,0.8839,0.91621,0.92426,0.98742,0.92594,0.38671,0.36081,0.77996,1.60943e-05,1.60943e-05,1.60943e-05
192,1887,0.24907,0.24066,0.87302,0.92313,0.92264,0.98642,0.92409,0.3799,0.35664,0.7776,1.49383e-05,1.49383e-05,1.49383e-05
193,1898.62,0.25149,0.25916,0.9054,0.92335,0.92218,0.98945,0.92766,0.37771,0.35498,0.77634,1.39032e-05,1.39032e-05,1.39032e-05
194,1908.05,0.25226,0.24673,0.88217,0.92669,0.92003,0.98945,0.92759,0.37849,0.35882,0.77598,1.29893e-05,1.29893e-05,1.29893e-05
195,1915.76,0.22164,0.23242,0.85393,0.92716,0.91909,0.98945,0.92738,0.37992,0.35969,0.77534,1.21968e-05,1.21968e-05,1.21968e-05
196,1922.5,0.25832,0.2501,0.87228,0.92695,0.92022,0.98945,0.9221,0.37929,0.36811,0.7756,1.15259e-05,1.15259e-05,1.15259e-05
197,1930.55,0.25978,0.26224,0.84277,0.92738,0.92019,0.98945,0.92745,0.37919,0.37176,0.77594,1.09768e-05,1.09768e-05,1.09768e-05
198,1939.93,0.24711,0.23685,0.90599,0.92397,0.9179,0.98945,0.92075,0.37733,0.37454,0.77557,1.05495e-05,1.05495e-05,1.05495e-05
199,1948.89,0.25349,0.26631,0.90028,0.92706,0.91759,0.98945,0.92247,0.37676,0.37507,0.77493,1.02443e-05,1.02443e-05,1.02443e-05
200,1959.36,0.22253,0.25415,0.8787,0.92316,0.92169,0.98945,0.91893,0.37544,0.3763,0.77401,1.00611e-05,1.00611e-05,1.00611e-05
